booking_id,customer_id,customer_name,customer_segment,customer_signup_date,customer_home_city,customer_loyalty_tier,property_id,property_name,property_city,property_star_rating,property_type,property_total_rooms,booking_date,checkin_date,checkout_date,room_type,num_rooms,nights,booking_channel,adr,discount_amount,coupon_code,total_amount,payment_method,booking_status,review_rating,review_date
100110,141,Customer_141,Group,2023-05-27,Goa,Gold,17,Indigo Palace,Udaipur,3,Budget,100,2024-03-31,2024-04-02,2024-04-05,Suite,4,3,OTA,5826.28,19310.51,FEST15,50604.85,Net Banking,Completed,4.0,2024-04-09
100111,140,Customer_140,Individual,2023-09-04,Udaipur,Silver,30,Ivory Retreat,Jaipur,5,Budget,60,2024-05-18,2024-06-27,2024-06-28,Standard,1,1,OTA,2054.49,0.0,NONE,2054.49,UPI,Cancelled,,
100112,222,Customer_222,Individual,2023-03-08,Chennai,None,2,The Grand Plaza,Bangalore,5,Luxury,80,2024-02-06,2024-02-13,2024-02-17,Suite,1,4,OTA,26954.16,20883.04,FEST15,86933.6,Debit Card,Completed,1.0,2024-03-03
100113,159,Customer_159,Individual,2022-04-09,Mumbai,Silver,30,Ivory Retreat,Jaipur,5,Budget,60,2024-09-20,2024-10-15,2024-10-18,Standard,1,3,OTA,2023.09,902.41,APPDEAL,5166.86,UPI,Completed,,
100114,247,Customer_247,Individual,2022-04-13,Pune,Silver,47,Indigo Stay,Mumbai,4,Mid-Range,80,2024-09-18,2024-10-28,2024-10-31,Deluxe,1,3,OTA,8786.78,5680.98,SAVE10,20679.36,Credit Card,Completed,,
100115,800,Customer_800,Group,2023-01-18,Pune,Silver,60,Amber Suites,Pune,2,Luxury,150,2024-07-01,2024-08-30,2024-09-02,Standard,3,3,Travel Agent,14782.7,0.0,NONE,133044.3,Net Banking,Completed,,
100116,492,Customer_492,Individual,2022-04-17,Delhi,Silver,45,Cedar Heights,Udaipur,3,Budget,120,2024-07-31,2024-09-29,2024-10-02,Standard,1,3,Travel Agent,2919.23,1234.02,WELCOME,7523.67,Debit Card,Completed,2.0,2024-10-17
100117,218,Customer_218,Corporate,2023-12-08,Manali,Silver,32,Saffron Palace,Pune,5,Mid-Range,30,2024-11-27,2024-12-12,2024-12-15,Suite,1,3,Direct Website,8031.61,0.0,NONE,24094.83,UPI,Completed,7.0,2024-12-25
100118,694,Customer_694,Individual,2023-12-12,Mumbai,Gold,28,Indigo Retreat,Kochi,4,Budget,200,2024-10-31,2024-11-07,2024-11-11,Deluxe,1,4,Corporate Portal,2712.73,2091.04,FEST15,8759.88,Net Banking,Completed,,
100119,365,Customer_365,Individual,2022-01-07,Mumbai,Silver,58,Velvet Stay,Jaipur,3,Premium,60,2024-08-19,2024-09-13,2024-09-16,Deluxe,1,3,Travel Agent,10702.57,6193.92,SAVE10,25913.79,Debit Card,Completed,,
100120,700,Customer_700,Individual,2023-04-14,Pune,Silver,46,Coral Manor,Kochi,4,Budget,80,2024-09-08,2024-09-23,2024-09-25,Deluxe,1,2,OTA,2937.34,0.0,,5874.68,Net Banking,Cancelled,,
100121,194,Customer_194,Individual,2022-12-09,Kochi,None,30,Ivory Retreat,Jaipur,5,Budget,60,2024-08-14,2024-08-16,2024-08-17,Deluxe,1,1,OTA,2900.05,0.0,NONE,2900.05,Debit Card,Completed,3.0,2024-08-19
100122,638,Customer_638,Individual,2023-09-27,Udaipur,None,9,Crimson Retreat,Udaipur,5,Mid-Range,80,2024-08-19,2024-09-03,2024-09-08,Standard,1,5,OTA,5144.85,0.0,,25724.25,Debit Card,Completed,4.0,2024-09-23
100123,576,Customer_576,Group,2022-07-31,Kochi,None,3,Sea Breeze Resort,Chennai,5,Luxury,80,2024-09-18,2024-11-17,2024-11-19,Deluxe,2,2,Travel Agent,22603.53,12433.4,WELCOME,77980.72,Credit Card,Completed,,
100124,69,Customer_69,Group,2023-05-03,Jaipur,None,2,The Grand Plaza,Bangalore,5,Luxury,80,2024-04-29,2024-06-28,2024-07-01,Deluxe,2,3,OTA,21141.78,0.0,,126850.68,Debit Card,Completed,3.0,2024-07-08
100125,770,Customer_770,Corporate,2023-10-05,Manali,Silver,13,Tusker Palace,Goa,5,Mid-Range,80,2024-03-05,2024-05-04,2024-05-06,Standard,2,2,Corporate Portal,6914.32,0.0,,27657.28,Credit Card,Completed,6.0,2024-05-22
100126,277,Customer_277,Individual,2023-04-23,Pune,None,33,Marigold Courtyard,Mumbai,4,Mid-Range,100,2024-04-28,2024-06-07,2024-06-09,Standard,1,2,Travel Agent,6586.46,0.0,,13172.92,UPI,Completed,2.0,2024-06-25
100127,771,Customer_771,Corporate,2023-01-12,Manali,None,27,Saffron Residency,Pune,3,Mid-Range,80,2024-04-05,2024-04-20,2024-04-22,Standard,3,2,Corporate Portal,3697.69,3457.44,WELCOME,18728.7,Credit Card,Cancelled,,
100128,523,Customer_523,Corporate,2022-12-17,Pune,None,53,Saffron Heights,Chennai,3,Luxury,150,2024-09-15,2024-10-25,2024-10-27,Deluxe,2,2,OTA,21502.08,21064.07,APPDEAL,64944.25,Debit Card,Completed,,
100129,290,Customer_290,Group,2023-04-07,Chennai,Platinum,16,Banyan Residency,Delhi,3,Budget,60,2024-06-27,2024-07-12,2024-07-16,Deluxe,5,4,OTA,3808.41,0.0,NONE,76168.2,UPI,Completed,4.0,2024-08-02
100130,798,Customer_798,Individual,2022-04-17,Manali,Silver,13,Tusker Palace,Goa,5,Mid-Range,80,2023-12-25,2024-02-03,2024-02-04,Suite,1,1,Corporate Portal,13160.13,1042.17,SAVE10,12117.96,UPI,Completed,4.0,2024-02-13
100131,565,Customer_565,Corporate,2023-11-17,Manali,Silver,48,Amber Manor,Chennai,3,Premium,100,2024-06-01,2024-06-16,2024-06-18,Standard,2,2,Corporate Portal,8874.45,0.0,,35497.8,Credit Card,Cancelled,9.0,2024-07-01
100132,581,Customer_581,Corporate,2022-11-04,Delhi,None,39,Saffron Manor,Mumbai,4,Budget,120,2024-03-21,2024-03-28,2024-03-30,Suite,2,2,Corporate Portal,5920.31,0.0,,23681.24,Debit Card,Completed,9.0,2024-04-11
100133,148,Customer_148,Individual,2023-11-17,Manali,None,38,Crimson Courtyard,Manali,3,Mid-Range,40,2023-12-27,2024-02-25,2024-02-28,Standard,1,3,Direct Website,3533.31,0.0,NONE,10599.93,UPI,Cancelled,,
100134,653,Customer_653,Corporate,2023-07-24,Chennai,None,25,Tusker Stay,Pune,2,Mid-Range,60,2024-10-02,2024-10-04,2024-10-06,Suite,2,2,Corporate Portal,8050.54,0.0,NONE,32202.16,Debit Card,Completed,,
100135,667,Customer_667,Corporate,2023-12-16,Bangalore,None,51,Olive Courtyard,Mumbai,5,Premium,60,2024-09-12,2024-09-27,2024-10-02,Standard,1,5,Direct Website,11845.08,10834.64,SAVE10,48390.76,UPI,Cancelled,,
100136,626,Customer_626,Individual,2022-02-12,Udaipur,Gold,10,Lotus Manor,Manali,4,Mid-Range,150,2024-09-09,2024-09-16,2024-09-18,Suite,1,2,Direct Website,6556.49,0.0,NONE,13112.98,Debit Card,Completed,5.0,2024-10-03
100137,357,Customer_357,Corporate,2022-03-21,Delhi,None,19,Marigold Palace,Delhi,4,Mid-Range,60,2024-05-13,2024-05-20,2024-05-22,Deluxe,2,2,Direct Website,7409.55,0.0,NONE,29638.2,Credit Card,Completed,7.0,2024-06-04
100138,377,Customer_377,Individual,2023-08-27,Delhi,None,5,Hilltop Inn,Chennai,5,Budget,60,2024-09-10,2024-12-09,2024-12-11,Standard,1,2,Corporate Portal,2071.01,481.1,FEST15,3660.92,UPI,Completed,4.0,2024-12-18
100139,539,Customer_539,Corporate,2022-01-19,Bangalore,None,51,Olive Courtyard,Mumbai,5,Premium,60,2024-04-20,2024-05-30,2024-06-03,Deluxe,2,4,Direct Website,16890.82,0.0,NONE,135126.56,Net Banking,Completed,5.0,2024-06-11
100140,396,Customer_396,Individual,2022-06-04,Kochi,None,8,Royal Orchid,Goa,5,Luxury,120,2023-12-24,2024-02-22,2024-02-25,Standard,1,3,Travel Agent,18893.95,0.0,NONE,56681.85,Debit Card,Completed,3.0,2024-03-06
100141,439,Customer_439,Individual,2023-12-13,Delhi,Gold,6,Hilltop Inn,Udaipur,5,Luxury,60,2024-05-16,2024-05-23,2024-05-26,Deluxe,1,3,Travel Agent,21376.9,8563.99,APPDEAL,55566.71,Debit Card,Completed,,
100142,659,Customer_659,Group,2023-02-08,Jaipur,None,45,Cedar Heights,Udaipur,3,Budget,120,2024-04-28,2024-04-30,2024-05-01,Deluxe,5,1,OTA,4147.57,0.0,NONE,20737.85,Net Banking,Completed,5.0,2024-05-05
100143,430,Customer_430,Individual,2023-11-30,Mumbai,None,9,Crimson Retreat,Udaipur,5,Mid-Range,80,2024-09-21,2024-11-20,2024-11-27,Deluxe,1,7,Corporate Portal,8673.95,3369.98,WELCOME,57347.67,UPI,Completed,,
100144,697,Customer_697,Corporate,2022-01-19,Bangalore,Platinum,30,Ivory Retreat,Jaipur,5,Budget,60,2024-04-12,2024-05-22,2024-05-26,Suite,3,4,Direct Website,4471.8,0.0,,53661.6,Debit Card,Completed,,
100145,43,Customer_43,Individual,2022-12-27,Mumbai,Silver,53,Saffron Heights,Chennai,3,Luxury,150,2024-07-10,2024-08-04,2024-08-06,Standard,1,2,Direct Website,12325.16,0.0,NONE,24650.32,UPI,Completed,,
100146,42,Customer_42,Corporate,2022-02-06,Bangalore,Gold,30,Ivory Retreat,Jaipur,5,Budget,60,2024-05-04,2024-05-11,2024-05-12,Deluxe,1,1,Travel Agent,3177.71,191.9,FEST15,2985.81,Credit Card,Completed,,
100147,107,Customer_107,Individual,2023-01-19,Manali,Gold,37,Olive Lodge,Udaipur,3,Budget,40,2024-03-18,2024-04-02,2024-04-05,Deluxe,1,3,OTA,4268.51,2006.26,SAVE10,10799.27,Net Banking,Cancelled,,
100148,496,Customer_496,Group,2022-07-14,Jaipur,Silver,23,Sapphire Retreat,Goa,2,Luxury,60,2024-09-18,2024-10-13,2024-10-15,Deluxe,3,2,Corporate Portal,38153.56,37314.32,FEST15,191607.04,UPI,Completed,,
100149,469,Customer_469,Individual,2023-10-14,Goa,Platinum,3,Sea Breeze Resort,Chennai,5,Luxury,80,2024-10-07,2024-10-14,2024-10-16,Suite,1,2,Corporate Portal,35310.46,9938.93,FEST15,60681.99,UPI,Cancelled,,
100150,467,Customer_467,Individual,2022-11-15,Goa,None,14,Pearl Haven,Pune,3,Budget,120,2024-06-10,2024-06-25,2024-07-02,Deluxe,1,7,OTA,3228.33,2761.89,WELCOME,19836.42,Net Banking,Completed,5.0,2024-07-13
100151,439,Customer_439,Individual,2023-12-13,Delhi,Gold,25,Tusker Stay,Pune,2,Mid-Range,60,2024-11-28,2024-12-13,2024-12-13,Standard,1,4,Travel Agent,3870.62,0.0,NONE,15482.48,UPI,Completed,4.0,2024-12-20
100152,385,Customer_385,Individual,2023-09-17,Pune,Silver,35,Maple Retreat,Bangalore,2,Premium,100,2024-09-07,2024-10-17,2024-10-18,Deluxe,1,1,OTA,11871.58,0.0,NONE,11871.58,Debit Card,Completed,,
100153,544,Customer_544,Corporate,2022-07-03,Manali,None,27,Saffron Residency,Pune,3,Mid-Range,80,2024-06-01,2024-06-16,2024-06-19,Standard,1,3,Travel Agent,3785.94,0.0,NONE,11357.82,UPI,Completed,10.0,2024-06-30
100154,145,Customer_145,Group,2023-10-17,Delhi,Platinum,43,Indigo Lodge,Bangalore,3,Mid-Range,100,2023-10-06,2024-01-04,2024-01-05,Standard,2,1,Corporate Portal,4284.2,0.0,,8568.4,Net Banking,Cancelled,,
100155,56,Customer_56,Corporate,2023-10-09,Delhi,None,48,Amber Manor,Chennai,3,Premium,100,2024-05-15,2024-05-17,2024-05-19,Standard,2,2,Corporate Portal,7590.07,4582.22,APPDEAL,25778.06,Debit Card,Completed,,
100156,265,Customer_265,Corporate,2023-06-01,Bangalore,None,10,Lotus Manor,Manali,4,Mid-Range,150,2024-08-31,2024-09-15,2024-09-18,Standard,1,3,Corporate Portal,3788.48,0.0,,11365.44,Debit Card,Completed,,
100157,552,Customer_552,Individual,2022-07-17,Goa,None,46,Coral Manor,Kochi,4,Budget,80,2023-12-21,2024-01-05,2024-01-10,Deluxe,1,5,OTA,3118.3,0.0,NONE,15591.5,Debit Card,Completed,5.0,2024-01-21
100158,788,Customer_788,Individual,2022-10-14,Delhi,None,11,Coral Palace,Mumbai,3,Premium,100,2024-07-31,2024-09-09,2024-09-13,Deluxe,1,4,Corporate Portal,15666.58,0.0,NONE,62666.32,UPI,Completed,5.0,2024-09-17
100159,226,Customer_226,Individual,2022-07-17,Manali,Silver,37,Olive Lodge,Udaipur,3,Budget,40,2024-10-28,2024-11-12,2024-11-17,Deluxe,1,5,OTA,4424.17,0.0,NONE,22120.85,Credit Card,Cancelled,,
100160,205,Customer_205,Individual,2022-04-04,Chennai,Silver,26,Mango Courtyard,Mumbai,2,Budget,60,2024-06-06,2024-06-13,2024-06-16,Standard,1,3,Corporate Portal,3302.07,0.0,,9906.21,UPI,Completed,4.0,2024-07-05
100161,527,Customer_527,Corporate,2022-03-13,Udaipur,Platinum,32,Saffron Palace,Pune,5,Mid-Range,30,2024-08-07,2024-09-01,2024-09-06,Deluxe,3,5,Direct Website,6333.45,0.0,,95001.75,UPI,Completed,8.0,2024-09-23
100162,429,Customer_429,Corporate,2022-05-09,Goa,None,34,Velvet Palace,Pune,2,Premium,150,2024-08-10,2024-08-25,2024-08-27,Standard,2,2,Corporate Portal,7710.6,3002.31,WELCOME,27840.09,Credit Card,Completed,,
100163,642,Customer_642,Corporate,2022-10-12,Manali,Silver,10,Lotus Manor,Manali,4,Mid-Range,150,2024-01-11,2024-02-20,2024-02-22,Standard,3,2,Travel Agent,4098.79,0.0,,24592.74,Net Banking,Completed,,
100164,20,Customer_20,Individual,2023-02-07,Goa,Silver,19,Marigold Palace,Delhi,4,Mid-Range,60,2024-10-02,2024-10-17,2024-10-20,Standard,1,3,Corporate Portal,6356.68,3692.38,FEST15,15377.66,Debit Card,Completed,,
100165,434,Customer_434,Individual,2023-06-02,Bangalore,None,4,Sea Breeze Resort,Goa,4,Mid-Range,80,2024-08-28,2024-08-30,2024-08-31,Deluxe,1,1,OTA,5582.89,1149.38,WELCOME,4433.51,Credit Card,Cancelled,,
100166,773,Customer_773,Individual,2022-05-02,Jaipur,Silver,14,Pearl Haven,Pune,3,Budget,120,2024-04-20,2024-04-27,2024-05-04,Standard,1,7,Direct Website,1935.78,0.0,,13550.46,Credit Card,Completed,,
100167,585,Customer_585,Corporate,2022-05-01,Bangalore,None,11,Coral Palace,Mumbai,3,Premium,100,2024-11-01,2024-11-16,2024-11-21,Deluxe,3,5,Travel Agent,14976.34,0.0,NONE,224645.1,Credit Card,Cancelled,,
100168,209,Customer_209,Individual,2023-08-19,Chennai,None,28,Indigo Retreat,Kochi,4,Budget,200,2024-10-12,2024-11-06,2024-11-08,Standard,1,2,Direct Website,1914.2,0.0,,3828.4,Credit Card,Completed,4.0,2024-11-11
100169,211,Customer_211,Individual,2022-04-21,Chennai,Silver,32,Saffron Palace,Pune,5,Mid-Range,30,2024-06-28,2024-07-05,2024-07-08,Deluxe,1,3,Direct Website,5359.17,1428.67,FEST15,14648.84,Debit Card,Completed,,
100170,114,Customer_114,Corporate,2023-06-01,Delhi,None,14,Pearl Haven,Pune,3,Budget,120,2023-12-20,2024-01-14,2024-01-15,Deluxe,1,1,OTA,3215.55,0.0,,3215.55,Net Banking,Completed,9.0,2024-01-20
100171,211,Customer_211,Individual,2022-04-21,Chennai,Silver,34,Velvet Palace,Pune,2,Premium,150,2024-06-26,2024-06-28,2024-07-02,Deluxe,1,4,OTA,11485.25,0.0,,45941.0,Net Banking,Completed,,
100172,288,Customer_288,Individual,2022-10-22,Kochi,None,13,Tusker Palace,Goa,5,Mid-Range,80,2024-08-02,2024-08-09,2024-08-08,Deluxe,1,2,Direct Website,5195.17,0.0,,10390.34,Debit Card,Completed,,
100173,486,Customer_486,Individual,2023-02-18,Kochi,None,17,Indigo Palace,Udaipur,3,Budget,100,2024-06-23,2024-07-08,2024-07-10,Deluxe,1,2,Corporate Portal,3855.98,1326.44,WELCOME,6385.52,Credit Card,Completed,5.0,2024-07-14
100174,697,Customer_697,Corporate,2022-01-19,Bangalore,Platinum,28,Indigo Retreat,Kochi,4,Budget,200,2024-11-07,2024-11-22,2024-11-25,Standard,1,3,Corporate Portal,2270.81,0.0,NONE,6812.43,Debit Card,Cancelled,,
100175,361,Customer_361,Corporate,2023-10-09,Pune,None,14,Pearl Haven,Pune,3,Budget,120,2024-10-24,2024-12-03,2024-12-05,Deluxe,1,2,Corporate Portal,3159.78,1220.52,SAVE10,5099.04,Credit Card,Cancelled,,
100176,35,Customer_35,Individual,2022-06-05,Mumbai,None,50,Jade Palace,Chennai,5,Premium,60,2023-12-12,2024-01-06,2024-01-09,Standard,1,3,Direct Website,7093.48,0.0,,21280.44,Debit Card,Completed,3.0,2024-01-29
100177,505,Customer_505,Individual,2023-02-26,Manali,Gold,41,Marigold Residency,Pune,4,Mid-Range,60,2024-05-17,2024-06-11,2024-06-13,Deluxe,1,2,Direct Website,5749.47,1036.49,APPDEAL,10462.45,Debit Card,Completed,3.0,2024-07-03
100178,539,Customer_539,Corporate,2022-01-19,Bangalore,None,49,Mango Retreat,Delhi,3,Mid-Range,100,2024-05-09,2024-06-18,2024-06-19,Deluxe,3,1,OTA,6386.9,4965.4,SAVE10,14195.3,Credit Card,Cancelled,,
100179,583,Customer_583,Individual,2023-07-07,Kochi,Gold,12,Sapphire Courtyard,Pune,5,Mid-Range,120,2024-05-23,2024-05-25,2024-05-27,Suite,1,2,Direct Website,9428.63,0.0,NONE,18857.26,Debit Card,Cancelled,,
100180,175,Customer_175,Individual,2022-02-11,Chennai,Silver,43,Indigo Lodge,Bangalore,3,Mid-Range,100,2024-05-10,2024-06-19,2024-06-21,Standard,1,2,Direct Website,4712.95,0.0,NONE,9425.9,Credit Card,Completed,,
100181,329,Customer_329,Individual,2022-11-10,Udaipur,None,46,Coral Manor,Kochi,4,Budget,80,2024-11-17,2024-12-27,2024-12-29,Deluxe,1,2,Corporate Portal,2399.89,0.0,NONE,4799.78,Debit Card,Completed,,
100182,736,Customer_736,Individual,2023-01-31,Bangalore,Silver,28,Indigo Retreat,Kochi,4,Budget,200,2024-04-18,2024-05-13,2024-05-15,Standard,1,2,OTA,2114.6,1149.97,WELCOME,3079.23,Credit Card,Completed,4.0,2024-05-31
100183,769,Customer_769,Corporate,2022-07-21,Manali,Silver,49,Mango Retreat,Delhi,3,Mid-Range,100,2024-01-05,2024-03-05,2024-03-10,Deluxe,3,5,OTA,7291.35,0.0,,109370.25,Debit Card,Cancelled,,
100184,392,Customer_392,Individual,2023-09-27,Bangalore,Platinum,35,Maple Retreat,Bangalore,2,Premium,100,2024-02-09,2024-02-11,2024-02-13,Standard,1,2,Corporate Portal,8620.64,0.0,,17241.28,UPI,Completed,3.0,2024-02-21
100185,190,Customer_190,Individual,2023-12-14,Jaipur,None,53,Saffron Heights,Chennai,3,Luxury,150,2024-04-24,2024-05-01,2024-05-03,Standard,1,2,OTA,15377.34,6569.29,WELCOME,24185.39,Debit Card,Completed,3.0,2024-05-04
100186,133,Customer_133,Individual,2023-09-22,Goa,Platinum,4,Sea Breeze Resort,Goa,4,Mid-Range,80,2024-07-13,2024-08-07,2024-08-08,Suite,1,1,Corporate Portal,7232.53,0.0,NONE,7232.53,UPI,Cancelled,,
100187,678,Customer_678,Corporate,2023-10-31,Delhi,Silver,49,Mango Retreat,Delhi,3,Mid-Range,100,2024-11-03,2024-11-05,2024-11-10,Suite,1,5,Corporate Portal,11815.4,0.0,NONE,59077.0,Net Banking,Cancelled,,
100188,572,Customer_572,Individual,2022-12-18,Kochi,None,24,Banyan Retreat,Bangalore,2,Budget,40,2024-02-03,2024-02-18,2024-02-19,Suite,1,1,Direct Website,4509.56,0.0,,4509.56,Debit Card,Completed,4.0,2024-02-28
100189,783,Customer_783,Individual,2022-05-03,Kochi,Gold,12,Sapphire Courtyard,Pune,5,Mid-Range,120,2024-10-09,2024-11-03,2024-11-06,Deluxe,1,3,Travel Agent,6702.36,3272.81,FEST15,16834.27,Net Banking,Completed,,
100190,571,Customer_571,Group,2022-10-04,Kochi,None,13,Tusker Palace,Goa,5,Mid-Range,80,2024-01-21,2024-04-20,2024-04-22,Deluxe,3,2,OTA,8610.63,11806.14,APPDEAL,39857.64,Debit Card,Cancelled,,
100191,6,Customer_6,Individual,2022-06-11,Chennai,None,43,Indigo Lodge,Bangalore,3,Mid-Range,100,2024-09-27,2024-11-26,2024-11-27,Standard,1,1,Travel Agent,4969.23,0.0,,4969.23,UPI,Completed,,
100192,446,Customer_446,Individual,2022-04-03,Manali,Silver,27,Saffron Residency,Pune,3,Mid-Range,80,2024-05-24,2024-05-26,2024-05-28,Standard,1,2,Direct Website,3678.39,0.0,,7356.78,Debit Card,Completed,5.0,2024-05-29
100193,672,Customer_672,Corporate,2023-05-23,Bangalore,Silver,8,Royal Orchid,Goa,5,Luxury,120,2024-04-14,2024-05-24,2024-05-27,Deluxe,3,3,OTA,30799.02,0.0,NONE,277191.18,Net Banking,Completed,7.0,2024-05-28
100194,406,Customer_406,Group,2022-11-21,Manali,None,10,Lotus Manor,Manali,4,Mid-Range,150,2024-01-30,2024-03-30,2024-04-01,Deluxe,3,2,OTA,5531.48,0.0,NONE,33188.88,Net Banking,Cancelled,,
100195,382,Customer_382,Individual,2023-10-21,Delhi,None,12,Sapphire Courtyard,Pune,5,Mid-Range,120,2024-02-04,2024-02-29,2024-03-02,Standard,1,2,Travel Agent,4301.95,732.42,FEST15,7871.48,Debit Card,Completed,,
100196,614,Customer_614,Individual,2022-08-05,Delhi,None,40,Mango Lodge,Bangalore,3,Mid-Range,40,2024-02-02,2024-02-04,2024-02-07,Suite,1,3,Corporate Portal,9957.08,0.0,NONE,29871.24,Debit Card,Completed,,
100197,138,Customer_138,Corporate,2023-05-13,Jaipur,None,47,Indigo Stay,Mumbai,4,Mid-Range,80,2024-12-22,2024-12-29,2025-01-01,Deluxe,1,3,Corporate Portal,9012.49,0.0,,27037.47,Net Banking,Completed,8.0,2025-01-03
100198,512,Customer_512,Individual,2022-09-01,Mumbai,None,51,Olive Courtyard,Mumbai,5,Premium,60,2024-12-06,2024-12-21,2024-12-22,Suite,1,1,Travel Agent,20398.12,1727.17,SAVE10,18670.95,Credit Card,Completed,,
100199,626,Customer_626,Individual,2022-02-12,Udaipur,Gold,3,Sea Breeze Resort,Chennai,5,Luxury,80,2024-02-07,2024-05-07,2024-05-08,Deluxe,1,1,OTA,20845.03,5022.24,SAVE10,15822.79,Credit Card,Completed,4.0,2024-05-19
100200,680,Customer_680,Individual,2022-03-05,Jaipur,None,40,Mango Lodge,Bangalore,3,Mid-Range,40,2023-12-11,2024-01-05,2024-01-08,Deluxe,1,3,Corporate Portal,7058.92,0.0,,21176.76,UPI,Completed,,
100201,396,Customer_396,Individual,2022-06-04,Kochi,None,38,Crimson Courtyard,Manali,3,Mid-Range,40,2024-09-18,2024-09-25,2024-09-27,Standard,1,2,OTA,3612.47,1966.45,WELCOME,5258.49,Debit Card,Completed,,
100202,335,Customer_335,Group,2022-03-22,Delhi,Gold,43,Indigo Lodge,Bangalore,3,Mid-Range,100,2024-09-04,2024-10-14,2024-10-15,Deluxe,2,1,OTA,6693.87,0.0,,13387.74,Credit Card,Completed,5.0,2024-10-24
100203,565,Customer_565,Corporate,2023-11-17,Manali,Silver,8,Royal Orchid,Goa,5,Luxury,120,2024-11-05,2024-11-20,2024-11-23,Deluxe,3,3,Corporate Portal,33032.55,0.0,NONE,297292.95,Net Banking,Cancelled,,
100204,559,Customer_559,Individual,2022-08-21,Jaipur,None,26,Mango Courtyard,Mumbai,2,Budget,60,2024-07-10,2024-07-17,2024-07-21,Standard,1,4,Direct Website,3320.27,0.0,NONE,13281.08,Net Banking,Completed,,
100205,569,Customer_569,Corporate,2023-11-28,Udaipur,None,1,The Grand Plaza,Kochi,5,Premium,60,2024-01-20,2024-02-04,2024-02-11,Standard,3,7,Travel Agent,6843.01,0.0,NONE,143703.21,UPI,Completed,9.0,2024-03-02
100206,599,Customer_599,Individual,2022-01-18,Mumbai,None,37,Olive Lodge,Udaipur,3,Budget,40,2024-05-19,2024-05-21,2024-05-24,Suite,1,3,Travel Agent,5835.84,1103.86,FEST15,16403.66,UPI,Cancelled,,
100207,294,Customer_294,Individual,2023-04-20,Jaipur,None,50,Jade Palace,Chennai,5,Premium,60,2024-01-03,2024-01-28,2024-01-29,Standard,1,1,Travel Agent,8160.51,909.99,APPDEAL,7250.52,Credit Card,Completed,,
100208,739,Customer_739,Individual,2023-11-23,Manali,Gold,35,Maple Retreat,Bangalore,2,Premium,100,2024-01-26,2024-02-10,2024-02-13,Standard,1,3,Travel Agent,7550.92,4371.09,APPDEAL,18281.67,UPI,Completed,1.0,2024-02-27
100209,198,Customer_198,Corporate,2022-12-12,Udaipur,Silver,11,Coral Palace,Mumbai,3,Premium,100,2024-04-14,2024-06-13,2024-06-14,Standard,3,1,OTA,10370.6,5460.4,SAVE10,25651.4,Net Banking,Completed,10.0,2024-07-02
100210,219,Customer_219,Individual,2023-04-15,Kochi,Gold,17,Indigo Palace,Udaipur,3,Budget,100,2024-09-28,2024-10-13,2024-10-18,Deluxe,1,5,Direct Website,4115.66,0.0,,20578.3,UPI,Completed,,
100211,615,Customer_615,Individual,2023-10-15,Goa,Silver,21,Cedar Retreat,Chennai,3,Mid-Range,30,2024-08-07,2024-08-09,2024-08-11,Deluxe,1,2,OTA,5775.65,0.0,NONE,11551.3,Net Banking,Cancelled,,
100212,311,Customer_311,Individual,2022-11-11,Udaipur,None,38,Crimson Courtyard,Manali,3,Mid-Range,40,2024-08-19,2024-08-26,2024-08-28,Standard,1,2,Travel Agent,4257.94,1255.82,WELCOME,7260.06,Debit Card,No-Show,,
100213,615,Customer_615,Individual,2023-10-15,Goa,Silver,35,Maple Retreat,Bangalore,2,Premium,100,2024-07-24,2024-07-31,2024-08-04,Deluxe,1,4,Corporate Portal,11742.12,0.0,NONE,46968.48,Net Banking,Completed,1.0,2024-08-24
100214,411,Customer_411,Corporate,2022-09-24,Delhi,Platinum,6,Hilltop Inn,Udaipur,5,Luxury,60,2024-11-26,2024-12-11,2024-12-18,Standard,2,7,Corporate Portal,22985.2,0.0,NONE,321792.8,Debit Card,Completed,10.0,2025-01-02
100215,573,Customer_573,Individual,2022-06-11,Chennai,Silver,5,Hilltop Inn,Chennai,5,Budget,60,2024-03-30,2024-04-01,2024-04-03,Standard,1,2,Travel Agent,2127.49,818.22,SAVE10,3436.76,UPI,Completed,4.0,2024-04-13
100216,83,Customer_83,Individual,2022-04-16,Goa,Gold,24,Banyan Retreat,Bangalore,2,Budget,40,2024-09-10,2024-11-09,2024-11-14,Standard,1,5,OTA,2696.34,2565.93,FEST15,10915.77,Debit Card,Completed,5.0,2024-11-28
